SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,bureau_kredi_sayisi,bureau_farkli_kredi_turu,bureau_toplam_borc,bureau_aktif_kredi_sayisi,prev_basvuru_sayisi,prev_red_sayisi,prev_onay_sayisi,prev_kredi_farki_ort,son_basvuru_gunu,inst_toplam_taksit_sayisi,inst_ortalama_gecikme_gunu,inst_gecikmeli_odeme_sayisi,inst_eksik_odeme_sayisi,pos_kayit_sayisi,pos_biten_kredi_sayisi,pos_ortalama_gecikme_gunu,pos_max_gecikme_gunu,cc_kayit_sayisi,cc_ortalama_bakiye,cc_limit_kullanim_orani,cc_toplam_atm_cekimi
236192,0,Cash loans,F,false,true,0,54000.0,71955.0,7245.0,67500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-19821,-1535,-4310.0,-2976,,1,1,1,1,1,0,Laborers,2.0,3,3,SATURDAY,7,0,0,0,0,0,0,Self-employed,,0.63165601401807392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-633.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,2,2,252433.08000000002,1,2,0,2,3712.5,-402,22,-5.0909090909090908,3,4,23,2,0.0,0,0,0.0,0.0,0.0
237738,0,Cash loans,M,true,true,0,135000.0,521280.0,35392.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-20882,-1130,-5484.0,-3431,16.0,1,1,0,1,0,0,Security staff,2.0,2,2,FRIDAY,9,0,0,0,1,1,0,Business Entity Type 3,0.551230791229896,0.53945083172317621,0.35563871699235428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-1932.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,196295.625,3,1,0,1,4635.0,-1932,10,-10.399999999999999,4,0,11,1,0.0,0,0,0.0,0.0,0.0
238641,0,Cash loans,M,true,false,0,292500.0,810000.0,36603.0,810000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.072508,-16239,-893,-8699.0,-3499,8.0,1,1,0,1,1,0,Drivers,1.0,1,1,TUESDAY,12,0,0,0,0,1,1,Business Entity Type 3,0.77526388592644635,0.7457739550903576,0.41534714488434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2232.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0,8,3,6776950.5,4,6,1,3,5251.6800000000012,-267,25,-15.72,0,0,28,2,0.0,0,0,0.0,0.0,0.0
251000,0,Cash loans,F,false,false,0,184500.0,649462.5,31374.0,580500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0096569999999999989,-21844,365243,-6512.0,-4182,,1,0,0,1,1,0,,2.0,2,2,SUNDAY,14,0,0,0,0,0,0,XNA,,0.5107590730083279,0.53706995797915869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1923.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0,1,1,234000.0,1,11,1,6,26326.636363636364,-237,81,-4.5185185185185182,14,10,79,4,0.189873417721519,4,0,0.0,0.0,0.0
258425,0,Revolving loans,M,false,true,0,135000.0,382500.0,19125.0,382500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018801,-18086,-2356,-10308.0,-1579,,1,1,0,1,0,0,Security staff,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,School,,0.57088065090857409,0.54781046585200932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1718.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,11,1,656177.04,3,6,1,4,-444.75,-262,42,-26.952380952380953,0,0,45,3,0.0,0,0,0.0,0.0,0.0
273180,1,Cash loans,F,true,false,1,112500.0,254799.0,20128.5,193500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.002134,-13317,-1936,-3400.0,-1720,4.0,1,1,0,1,0,0,Core staff,3.0,3,3,TUESDAY,11,0,0,0,0,0,0,Kindergarten,,0.38959346158176422,0.31547215492577346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-476.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,482805.0,2,4,1,1,13266.0,-299,13,-15.769230769230768,1,2,14,1,0.0,0,0,0.0,0.0,0.0
284847,0,Cash loans,M,false,false,1,79029.45,540000.0,20011.5,540000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.019101,-10603,-308,-4793.0,-2821,,1,1,1,1,0,0,Core staff,3.0,2,2,MONDAY,16,0,0,0,0,1,1,Trade: type 2,,,0.80614928143551356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,450000.0,1,6,2,4,36152.25,-548,36,-14.611111111111109,2,2,38,3,0.0,0,0,0.0,0.0,0.0
285889,0,Cash loans,F,false,true,0,202500.0,1755000.0,46296.0,1755000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392000000000002,-17683,-3349,-8704.0,-1223,,1,1,0,1,0,0,,2.0,2,2,TUESDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.72344455861807855,0.77263113455536281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-708.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,4,1,469352.33999999997,2,4,1,3,64208.25,-550,155,-3.9161290322580649,7,8,63,3,0.0,0,95,2451.298736842105,0.071378813793103443,112500.0
292113,0,Cash loans,F,false,true,0,72000.0,562500.0,18720.0,562500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-20552,365243,-10808.0,-4113,,1,0,0,1,0,0,,2.0,2,2,MONDAY,14,0,0,0,0,0,0,XNA,0.56917196023406269,0.23087316656914325,0.35233997269170386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-1246.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,697810.5,4,2,0,2,3285.0,-878,13,-21.46153846153846,0,0,15,2,0.0,0,0,0.0,0.0,0.0
296804,0,Cash loans,M,false,false,0,90000.0,153576.0,10390.5,121500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.01885,-9959,-1042,-3267.0,-2634,,1,1,0,1,0,0,High skill tech staff,2.0,2,2,SATURDAY,10,0,0,0,0,1,1,Government,0.14832504469213409,0.65475483217838981,0.49746888930527428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1687.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,6,2,741042.0,0,6,2,4,39186.0,-469,95,-6.9473684210526319,7,8,38,1,0.0,0,26,160640.5725,0.89244762500000008,203850.0
298616,1,Cash loans,M,false,true,0,144000.0,781920.0,32998.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006296,-22281,-7135,-6013.0,-4096,,1,1,0,1,0,0,Laborers,2.0,3,3,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 3,,0.20446025139692792,0.20796417430538161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-1377.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,6.0,3,2,1993500.0,2,31,11,4,22118.806451612905,-138,100,-6.01,7,2,34,3,0.0,0,37,120951.35148648648,0.76499145384615375,274050.0
303122,0,Cash loans,F,false,false,1,126000.0,521280.0,27423.0,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,With parents,0.006629,-11300,-2132,-705.0,-705,,1,1,0,1,0,0,Medicine staff,3.0,2,2,WEDNESDAY,9,0,0,0,0,1,1,Medicine,,0.58318205443335269,0.69866755505341749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1146.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,12,2,2954106.0,6,6,1,3,38976.75,-196,9,-15.555555555555555,0,0,11,2,0.0,0,0,0.0,0.0,0.0
304810,0,Cash loans,M,false,true,0,157500.0,259794.0,27409.5,229500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.010147,-9283,-773,-845.0,-1620,,1,1,0,1,0,1,Laborers,1.0,2,2,MONDAY,9,0,0,0,0,0,0,Construction,0.094838480998181,0.5074363131774956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-642.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0.0,0,1,0,1,7650.0,-642,10,-3.9,2,4,9,1,0.0,0,0,0.0,0.0,0.0
317526,0,Cash loans,F,false,false,0,157500.0,360000.0,20794.5,360000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019101,-15773,-3614,-3885.0,-3890,,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,,0.7112573716130981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-520.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,2,2,229418.55,1,3,0,2,6666.0,-252,20,-8.7499999999999982,0,0,13,1,0.0,0,8,0.0,0.0,0.0
321821,0,Cash loans,F,false,true,0,81000.0,770292.0,30676.5,688500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-18496,365243,-3569.0,-2020,,1,0,0,1,1,0,,2.0,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,,0.61921352049596,0.73240332280409293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-1142.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,187501.5,0,5,0,3,8139.6,-195,15,-13.2,0,0,16,1,0.0,0,6,0.0,0.0,0.0
323129,0,Cash loans,M,false,false,0,76500.0,263844.0,11749.5,189000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.035792000000000004,-8920,-1522,-3825.0,-1589,,1,1,0,1,0,0,Sales staff,1.0,2,2,MONDAY,13,0,0,0,0,0,0,Trade: type 3,0.1661889578645907,0.54269796151350391,0.59545620290914913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-621.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,178555.5,1,1,0,1,2371.5,-621,4,-26.25,0,0,5,1,0.0,0,0,0.0,0.0,0.0
329127,0,Cash loans,F,false,true,0,117000.0,123637.5,9243.0,112500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.010966,-19225,365243,-10506.0,-2642,,1,0,0,1,1,0,,2.0,2,2,MONDAY,14,0,0,0,0,0,0,XNA,,0.55747170343759356,0.57268250471615845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1458.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,753102.9,3,4,0,4,-1345.5,-527,35,-10.457142857142861,0,0,40,4,0.0,0,0,0.0,0.0,0.0
342666,0,Cash loans,F,true,true,0,112500.0,485901.0,26487.0,369000.0,Family,Working,Secondary / secondary special,Married,With parents,0.0031219999999999998,-16673,-3494,-5871.0,-223,64.0,1,1,0,1,0,0,Laborers,2.0,3,3,MONDAY,9,0,0,0,0,1,1,Industry: type 11,,0.66773910082136156,0.1455428133497032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-709.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,9,2,673812.0,2,4,2,2,5152.5,-558,28,-8.8928571428571423,8,9,25,1,0.0,0,0,0.0,0.0,0.0
343592,0,Cash loans,F,true,true,1,202500.0,375322.5,22810.5,324000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.04622,-12236,365243,-6192.0,-4850,3.0,1,0,0,1,0,1,,3.0,1,1,TUESDAY,16,0,0,0,0,0,0,XNA,,0.31415298875476128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0.0,0,10,2,4,6212.7000000000007,-263,31,-12.29032258064516,2,6,21,2,0.0,0,11,94529.859545454558,0.23107299,427500.0
355921,1,Cash loans,F,false,true,0,157500.0,450000.0,23107.5,450000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.014519999999999996,-8568,-1155,-3440.0,-1260,,1,1,0,1,0,1,Accountants,1.0,2,2,THURSDAY,8,0,0,0,0,0,0,Government,0.24054876483013346,0.67666724820983815,0.42589289800515295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.0,7.0,3.0,-800.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,3,3,2738245.5,2,2,0,2,1728.0,-618,15,-25.8,0,0,18,2,0.0,0,0,0.0,0.0,0.0
356121,0,Cash loans,F,false,true,4,45000.0,101880.0,12217.5,90000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-11610,-839,-4431.0,-3456,,1,1,1,1,0,0,Laborers,6.0,2,2,MONDAY,11,0,0,0,0,0,0,Other,,0.34310145426903488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-424.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0.0,0,3,0,3,5901.0,-33,16,-7.3125,6,8,14,1,0.0,0,1,0.0,0.0,0.0
357826,0,Cash loans,M,false,true,1,225000.0,269550.0,24853.5,225000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-12359,-3510,-6437.0,-4017,,1,1,0,1,1,1,Sales staff,3.0,1,1,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.22761608145252529,0.68873123733517494,0.19747451156854226,,,0.9826,,,,0.2414,0.4583,,,,0.4658,,,,,0.9826,,,,0.2414,0.4583,,,,0.4853,,,,,0.9826,,,,0.2414,0.4583,,,,0.4742,,,,,0.3678,Panel,false,2.0,0.0,1.0,0.0,-169.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0,19,2,6359709.0600000005,9,19,3,10,20142.947368421053,-52,70,-8.1714285714285726,16,18,57,6,0.24561403508771931,6,6,148236.06,0.94118133333333331,168300.0
359057,0,Revolving loans,M,true,true,2,157500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.031329,-14400,-392,-4935.0,-4942,4.0,1,1,1,1,1,0,Laborers,4.0,2,2,TUESDAY,14,0,0,0,0,1,1,Business Entity Type 2,0.6856403081938155,0.62258496233557015,0.74902170484633912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2447.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,102073.5,0,6,1,5,4772.25,-211,41,-12.780487804878048,0,0,51,6,0.0,0,0,0.0,0.0,0.0
369261,0,Cash loans,F,false,false,0,135000.0,1350000.0,37125.0,1350000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702,-21933,365243,-13864.0,-4202,,1,0,0,1,1,0,,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,XNA,,0.47372487548930442,0.78014363815722754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-1566.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,1,1,21055.5,0,8,0,3,-1732.5,-20,30,-10.133333333333333,0,0,31,2,0.0,0,0,0.0,0.0,0.0
380359,0,Cash loans,M,true,true,0,175500.0,1082214.0,31770.0,945000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-20707,-1170,-2481.0,-2492,18.0,1,1,0,1,0,0,Drivers,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,Business Entity Type 3,,0.16006693258388818,0.66424826270523629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1178.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,1,1,88623.0,0,6,0,4,3667.5,-48,19,-10.263157894736842,1,0,21,2,0.0,0,0,0.0,0.0,0.0
384285,0,Cash loans,F,true,false,0,315000.0,1575000.0,54877.5,1575000.0,Unaccompanied,Working,Higher education,Married,Co-op apartment,0.02461,-13064,-2286,-3418.0,-4675,65.0,1,1,1,1,0,0,Medicine staff,2.0,2,2,SATURDAY,19,0,0,0,0,1,1,Industry: type 3,0.73890239302012717,0.29784199872278128,0.20092608771597092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-586.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,12,2,2968767.0,5,15,0,11,15996.0,-137,193,-9.7668393782383429,10,14,115,9,0.0,0,70,41938.4385,0.29653441363636357,247500.0
389609,0,Cash loans,M,true,false,0,157500.0,373311.0,17428.5,283500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-17730,-10260,-9253.0,-1277,8.0,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,10,0,0,0,0,0,0,Transport: type 2,,0.55049633411458809,0.656158373001177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1.0,0.0,1.0,0.0,-742.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,8,2,3393652.5,3,3,1,2,2130.0,-158,2,-12.5,0,0,4,2,0.0,0,0,0.0,0.0,0.0
396183,0,Cash loans,F,false,false,0,81000.0,272520.0,17415.0,225000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.010006000000000001,-20633,365243,-864.0,-3966,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,XNA,,0.38085190798628438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-212.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0.0,0,1,0,1,0.0,-212,5,-13.0,0,0,6,0,0.0,0,0,0.0,0.0,0.0
397854,0,Cash loans,F,false,false,0,90000.0,1546020.0,42642.0,1350000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.00496,-16028,-5178,-851.0,-4530,,1,1,0,1,1,0,Core staff,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,School,,0.65629054132931741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-877.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0.0,0,1,0,1,-82678.5,-877,24,-8.1666666666666661,0,0,25,1,0.0,0,0,0.0,0.0,0.0
398933,0,Cash loans,M,false,false,2,450000.0,900000.0,45850.5,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392000000000002,-19398,-1389,-2937.0,-2956,,1,1,0,1,1,0,Managers,4.0,2,2,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.65461640981385794,0.60238634426908666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-942.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,9,2,1148590.125,4,9,2,4,-600.0,-154,29,-5.1379310344827589,0,0,16,1,0.0,0,7,43049.436428571433,0.19133082857142858,0.0
405156,0,Cash loans,F,false,true,0,202500.0,101880.0,11623.5,90000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-16346,-2039,-2429.0,-4249,,1,1,0,1,0,0,,2.0,2,2,FRIDAY,16,0,0,0,0,0,0,Other,,0.64068523247369646,0.68482765868903672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,2,1876324.5,8,3,0,3,-88.5,-905,30,-15.399999999999999,1,2,34,3,0.0,0,0,0.0,0.0,0.0
410794,0,Cash loans,M,true,true,1,90000.0,900000.0,26446.5,900000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.00963,-19084,-1422,-10436.0,-2524,10.0,1,1,1,1,1,0,Core staff,3.0,2,2,SUNDAY,11,0,0,0,0,0,0,Agriculture,,0.53982024457199662,0.67383007786020033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1119.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,121500.0,1,1,0,1,0.0,-1119,12,-12.25,0,0,12,1,0.0,0,0,0.0,0.0,0.0
